id,created_at,user_id,amount
2221,2018-09-08 11:48:40.807535,284,10
2247,2018-09-11 12:42:44.061559,293,5
2330,2018-09-20 04:27:49.38227,316,5
2347,2018-09-21 20:20:42.686201,321,10
2404,2018-09-28 13:33:14.619412,333,5
2409,2018-09-28 18:13:13.177863,334,5
2806,2018-11-04 21:49:53.340703,421,5
1702,2018-07-16 08:15:54.201545,30,10
1727,2018-07-18 07:43:32.910083,37,10
1780,2018-07-23 14:04:39.360989,55,10
1803,2018-07-27 03:19:18.242026,62,10
1806,2018-07-27 14:05:09.650827,64,10
1880,2018-08-03 07:10:59.753508,74,5
1918,2018-08-07 13:51:11.477944,83,5
2072,2018-08-24 16:01:45.471421,139,10
2101,2018-08-28 04:53:52.677633,151,5
2120,2018-08-29 14:40:59.51923,157,10
2151,2018-09-01 14:34:49.814175,165,10
2153,2018-09-01 17:38:19.36158,166,10
2191,2018-09-05 04:45:56.032502,173,5
2231,2018-09-09 11:38:56.727219,187,10
2249,2018-09-11 20:56:39.054227,192,5
2264,2018-09-12 21:24:44.082987,195,5
2267,2018-09-13 09:31:06.315112,196,10
2393,2018-09-27 18:02:25.917684,234,10
2397,2018-09-28 01:18:34.344645,235,10
2403,2018-09-28 12:59:30.986373,238,10
2411,2018-09-29 01:02:09.358919,239,5
2425,2018-09-30 01:10:50.461786,246,5
30,2017-11-18 07:33:14.359224,36,10
31,2017-11-18 07:43:32.910083,37,5
32,2017-11-18 20:25:57.14054,38,5
33,2017-11-19 04:51:52.420068,39,5
34,2017-11-19 08:15:33.810829,40,10
35,2017-11-19 14:46:45.393637,41,10
36,2017-11-20 09:39:45.382785,43,10
37,2017-11-21 01:52:49.14738,44,10
38,2017-11-21 09:18:14.359693,45,10
39,2017-11-21 10:00:42.32636,46,5
40,2017-11-21 19:29:44.216208,47,10
41,2017-11-22 01:54:51.094697,48,10
42,2017-11-22 04:03:24.719524,49,5
43,2017-11-22 04:24:48.299567,50,5
44,2017-11-22 08:03:16.714083,51,10
45,2017-11-23 07:49:22.676442,53,5
46,2017-11-23 12:49:55.487704,54,5
47,2017-11-23 14:04:39.360989,55,5
48,2017-11-24 14:42:35.420742,56,5
49,2017-11-24 22:44:22.838076,57,10
50,2017-11-25 12:49:05.783246,58,5
51,2017-11-25 17:08:48.092812,59,5
52,2017-11-26 04:52:14.008524,60,5
53,2017-11-26 07:11:28.197168,61,10
54,2017-11-27 03:19:18.242026,62,10
55,2017-11-27 14:05:09.650827,64,5
56,2017-11-28 14:02:17.382278,65,10
57,2017-11-28 18:47:22.668295,66,5
58,2017-11-29 01:16:48.444998,67,10
59,2017-12-01 21:12:11.522434,69,10
60,2017-12-02 06:55:30.625295,70,10
61,2017-12-02 11:52:58.888975,71,10
62,2017-12-03 02:14:42.198556,72,10
63,2017-12-03 04:19:47.632801,73,5
64,2017-12-03 07:10:59.753508,74,5
65,2017-12-03 18:01:45.613135,76,10
66,2017-12-04 14:12:17.605215,77,10
67,2017-12-05 02:21:34.17878,78,10
68,2017-12-05 16:07:48.002828,79,10
69,2017-12-06 13:22:05.403247,80,10
70,2017-12-06 14:42:34.46436,81,5
73,2017-12-07 13:26:51.383067,82,5
74,2017-12-07 13:51:11.477944,83,5
75,2017-12-08 00:08:49.607255,84,5
133,2017-12-21 08:48:24.594507,125,10
136,2017-12-21 13:18:32.547833,126,5
2473,2018-10-03 07:46:22.170843,262,10
2496,2018-10-05 07:32:21.204131,271,10
2525,2018-10-07 19:30:46.571774,277,10
2528,2018-10-08 11:43:13.285875,283,10
2553,2018-10-11 12:42:44.061559,293,10
2725,2018-10-28 13:33:14.619412,333,5
2730,2018-10-28 18:13:13.177863,334,10
2780,2018-11-02 11:16:38.065158,344,5
138,2017-12-22 00:29:00.513501,127,10
140,2017-12-22 01:57:28.793298,128,10
142,2017-12-22 05:32:26.227064,130,5
144,2017-12-23 03:00:28.812305,131,10
145,2017-12-23 06:41:21.90437,132,5
147,2017-12-23 13:57:26.630687,133,5
149,2017-12-23 15:30:45.220115,134,5
150,2017-12-23 16:38:47.955363,135,5
151,2017-12-23 17:56:27.99104,136,5
152,2017-12-24 07:10:02.882241,137,5
153,2017-12-24 16:01:45.471421,139,5
154,2017-12-24 16:03:05.813572,140,5
155,2017-12-24 17:10:39.266742,141,10
158,2017-12-26 02:40:48.607521,142,5
159,2017-12-26 03:07:20.882932,143,10
160,2017-12-26 04:18:49.326982,144,5
163,2017-12-26 07:45:12.371262,145,10
164,2017-12-27 01:23:07.663661,147,10
166,2017-12-27 07:32:53.302126,148,10
168,2017-12-27 18:19:33.509495,149,5
169,2017-12-27 22:49:58.159774,150,5
170,2017-12-28 04:53:52.677633,151,5
171,2017-12-28 05:27:17.251753,152,5
172,2017-12-28 13:08:15.32,153,10
174,2017-12-28 16:34:18.642199,154,5
175,2017-12-28 17:42:44.961708,155,5
176,2017-12-29 14:40:59.51923,157,5
177,2017-12-30 07:12:03.504681,158,5
178,2017-12-31 06:49:14.518423,159,5
179,2017-12-31 10:58:03.928694,160,5
180,2018-01-01 04:45:11.586233,163,10
181,2018-01-01 14:34:49.814175,165,5
182,2018-01-01 17:38:19.36158,166,5
184,2018-01-02 00:20:32.493203,167,5
185,2018-01-02 05:22:29.846553,168,10
188,2018-01-02 15:06:35.985771,169,5
189,2018-01-02 18:48:27.28955,170,10
193,2018-01-04 10:39:23.773555,172,5
196,2018-01-05 04:45:56.032502,173,10
197,2018-01-05 10:37:20.053928,174,10
198,2018-01-05 11:26:48.557642,175,10
200,2018-01-05 19:51:58.621764,177,10
201,2018-01-05 22:17:54.756125,178,10
202,2018-01-06 04:50:37.210296,179,10
467,2018-02-17 18:10:35.287872,312,5
475,2018-02-19 06:29:10.822477,313,10
479,2018-02-19 15:25:51.386907,315,10
481,2018-02-20 04:27:49.38227,316,10
482,2018-02-20 05:28:55.2958,317,10
483,2018-02-20 06:04:42.418131,318,10
485,2018-02-20 16:35:21.61824,319,5
493,2018-02-21 10:33:35.509139,320,10
497,2018-02-21 20:20:42.686201,321,5
498,2018-02-22 00:33:38.791372,322,5
506,2018-02-23 08:39:27.575211,323,5
510,2018-02-23 19:09:22.279484,324,5
516,2018-02-26 02:38:44.719398,325,10
524,2018-02-27 13:50:10.37041,328,10
539,2018-02-28 09:42:51.334502,332,10
544,2018-02-28 13:33:14.619412,333,5
547,2018-02-28 18:13:13.177863,334,5
551,2018-03-01 07:06:50.631785,336,10
554,2018-03-01 19:08:06.944025,337,10
555,2018-03-01 19:32:56.541256,338,5
557,2018-03-01 22:19:20.246709,339,10
558,2018-03-02 05:45:18.397689,342,10
559,2018-03-02 11:16:38.065158,344,10
568,2018-03-03 22:47:37.113949,345,10
570,2018-03-04 13:51:37.170784,346,10
572,2018-03-04 14:54:22.003109,347,5
573,2018-03-04 15:46:20.559117,348,5
576,2018-03-04 23:25:03.524496,349,10
587,2018-03-06 13:12:40.086659,352,5
588,2018-03-07 00:31:53.837445,353,5
589,2018-03-07 01:46:58.857266,354,5
932,2018-04-22 00:14:58.600828,469,5
937,2018-04-22 07:59:21.37929,470,10
938,2018-04-22 08:44:38.474188,471,5
942,2018-04-23 00:22:36.968971,473,10
943,2018-04-23 01:41:55.027653,474,5
944,2018-04-23 06:46:49.321705,475,10
946,2018-04-23 11:54:56.35762,476,10
950,2018-04-23 21:57:43.042963,477,5
952,2018-04-24 03:29:25.325477,478,10
953,2018-04-24 05:56:03.591373,479,5
954,2018-04-24 07:05:47.418811,480,10
960,2018-04-25 15:01:33.394211,482,5
963,2018-04-26 04:04:02.624771,483,5
969,2018-04-27 07:21:56.18668,484,5
971,2018-04-27 09:33:09.937777,485,10
974,2018-04-27 11:10:02.298123,486,5
978,2018-04-27 20:39:15.833251,487,5
979,2018-04-27 22:08:02.660322,488,5
980,2018-04-27 23:46:29.3724,489,10
983,2018-04-28 02:33:30.010866,490,10
993,2018-04-28 14:03:05.807564,491,5
994,2018-04-28 16:51:48.110938,492,5
997,2018-04-29 00:10:18.821778,493,5
1433,2018-06-17 14:09:13.798527,626,10
1435,2018-06-17 15:47:53.03699,627,5
1437,2018-06-17 19:55:58.318553,628,5
1438,2018-06-17 22:39:29.620999,629,10
1443,2018-06-18 13:11:39.396705,630,10
1444,2018-06-18 13:47:45.315956,631,5
1451,2018-06-19 14:51:36.027908,633,5
1463,2018-06-21 01:52:08.339072,635,10
1473,2018-06-21 21:34:35.715867,636,5
1481,2018-06-22 07:11:18.203699,638,10
1484,2018-06-22 09:30:33.023802,640,10
1488,2018-06-22 16:27:17.304593,641,5
1493,2018-06-23 05:37:50.922989,642,5
1498,2018-06-23 16:23:43.932465,643,5
1500,2018-06-24 00:37:10.96238,644,5
1507,2018-06-24 18:33:07.415481,645,5
1509,2018-06-25 00:08:05.802745,646,10
1516,2018-06-26 11:31:42.433698,650,10
1518,2018-06-26 20:23:50.266555,651,10
1522,2018-06-27 11:46:59.211747,652,10
1546,2018-06-29 13:57:54.508267,654,10
1549,2018-06-29 16:01:17.308387,655,5
1552,2018-06-29 19:31:13.712403,656,10
1563,2018-06-30 08:45:14.317204,657,10
1572,2018-07-01 06:52:29.2196,658,10
1576,2018-07-01 16:31:50.335821,659,5
1579,2018-07-01 21:55:44.589693,660,10
1582,2018-07-02 07:14:40.425696,661,5
1583,2018-07-02 10:08:57.696073,662,5
1584,2018-07-02 11:01:14.505653,663,10
1590,2018-07-03 03:49:31.881193,664,5
1594,2018-07-03 15:17:37.746374,667,5
1600,2018-07-04 08:24:50.323763,669,10
1602,2018-07-04 13:18:58.928901,671,10
1604,2018-07-04 15:52:22.811789,672,5
1991,2018-08-16 00:11:12.804507,783,5
1993,2018-08-16 03:21:20.714466,784,5
1994,2018-08-16 10:15:35.956234,785,5
1997,2018-08-16 21:35:23.982031,786,5
2002,2018-08-17 04:34:17.917519,787,10
2011,2018-08-17 18:16:14.840527,789,5
2015,2018-08-18 07:43:32.910083,37,10
2016,2018-08-18 09:38:29.377444,792,10
2021,2018-08-19 07:47:33.948124,793,5
2023,2018-08-19 11:48:33.508802,794,5
2027,2018-08-19 16:43:15.111347,795,5
2028,2018-08-19 17:18:52.49746,796,10
2029,2018-08-19 18:51:40.630002,797,5
2035,2018-08-20 07:05:19.802425,799,10
2037,2018-08-20 09:58:57.437731,800,10
2063,2018-08-23 14:04:39.360989,55,5
2065,2018-08-23 17:08:07.258272,803,10
2068,2018-08-24 03:05:04.247463,805,5
2071,2018-08-24 14:59:12.738849,806,10
2078,2018-08-25 05:05:43.692887,807,10
2079,2018-08-25 05:49:58.567041,808,10
2081,2018-08-25 11:55:54.56,809,10
2083,2018-08-26 05:10:10.097477,811,5
2084,2018-08-26 05:58:20.226842,812,5
2090,2018-08-26 21:12:53.519631,813,5
2091,2018-08-27 02:14:13.191029,814,10
2093,2018-08-27 09:09:29.728381,815,10
2109,2018-08-28 13:48:46.818419,816,5
2113,2018-08-28 22:28:31.761722,817,10
2117,2018-08-29 05:48:54.798849,818,5
2149,2018-09-01 08:32:45.228168,819,5
2157,2018-09-02 00:40:53.543349,820,5
2165,2018-09-02 19:18:47.535601,821,10
2166,2018-09-02 22:29:56.168426,822,5
2167,2018-09-03 01:26:22.902594,823,5
2172,2018-09-03 08:34:20.950199,825,5
2173,2018-09-03 10:24:21.224598,826,5
2176,2018-09-03 16:57:45.369752,827,5
2182,2018-09-04 10:11:38.762107,828,10
2188,2018-09-05 02:44:47.820506,829,10
2189,2018-09-05 03:43:16.177659,830,5
2199,2018-09-05 13:57:49.260095,831,5
2200,2018-09-05 22:52:40.038759,832,10
2201,2018-09-05 23:06:18.497808,833,5
2203,2018-09-06 05:12:18.162041,834,10
2206,2018-09-06 06:04:40.96314,835,10
2209,2018-09-06 18:00:09.003681,836,5
2213,2018-09-07 07:03:24.316067,837,5
2224,2018-09-09 00:42:16.559555,839,10
2226,2018-09-09 03:11:50.547291,840,10
2234,2018-09-09 18:58:38.439725,841,10
2236,2018-09-10 04:02:00.920502,842,10
2240,2018-09-10 19:01:15.792805,843,10
2245,2018-09-11 08:10:49.378536,844,5
2248,2018-09-11 13:03:53.63359,845,10
2252,2018-09-11 23:19:21.66765,846,10
2258,2018-09-12 15:31:53.580275,848,10
2260,2018-09-12 16:12:39.793923,849,5
2263,2018-09-12 20:49:14.831651,850,5
2266,2018-09-13 05:25:36.357028,851,10
2271,2018-09-13 22:14:03.894653,853,10
2273,2018-09-14 01:05:47.558943,854,5
2274,2018-09-14 01:32:20.260221,855,10
2279,2018-09-14 11:00:26.478877,856,5
2282,2018-09-14 21:37:50.106484,857,10
2288,2018-09-15 08:40:50.632012,858,5
2294,2018-09-16 14:32:08.164921,859,5
2311,2018-09-18 04:58:22.31399,863,5
2312,2018-09-18 06:53:53.781322,864,5
2316,2018-09-18 18:30:24.846216,116,5
2317,2018-09-19 02:06:04.890962,865,10
2321,2018-09-19 13:41:42.340576,118,5
2325,2018-09-19 20:43:20.969398,120,5
2094,2018-08-27 14:05:09.650827,64,5
2216,2018-09-07 13:51:11.477944,83,10
2344,2018-09-21 15:15:55.00201,874,10
2346,2018-09-21 18:57:04.526696,875,5
2348,2018-09-21 22:24:26.590371,876,5
2350,2018-09-22 01:18:08.778057,877,10
2351,2018-09-22 01:59:37.416942,878,5
2353,2018-09-22 07:56:36.361316,879,5
2354,2018-09-22 08:42:53.283288,880,5
2363,2018-09-23 07:27:40.702937,881,5
2380,2018-09-25 16:58:07.374421,883,5
2381,2018-09-25 20:32:36.245678,884,10
2386,2018-09-27 00:55:06.393481,885,5
2388,2018-09-27 04:59:42.794261,886,10
2390,2018-09-27 10:58:26.164341,887,10
2394,2018-09-27 19:20:09.300799,889,10
2410,2018-09-28 20:22:31.520372,892,5
2414,2018-09-29 08:34:56.635864,893,10
2418,2018-09-29 15:24:41.275398,894,5
2420,2018-09-29 16:43:03.163594,895,5
2432,2018-09-30 05:16:23.649062,896,10
2437,2018-09-30 11:42:37.932134,897,5
2440,2018-09-30 23:05:38.288612,898,5
2443,2018-10-01 05:19:52.297176,899,10
2444,2018-10-01 08:02:51.747652,900,10
2445,2018-10-01 09:58:56.90259,901,10
2447,2018-10-01 14:54:47.804096,902,5
2449,2018-10-01 16:28:23.354808,903,5
2452,2018-10-01 20:05:33.174698,904,10
2453,2018-10-01 20:56:58.703929,905,5
2463,2018-10-02 11:44:50.836825,907,10
2464,2018-10-02 16:53:55.40894,908,10
2466,2018-10-02 19:05:03.888087,909,5
2481,2018-10-03 17:57:29.614846,910,10
2482,2018-10-04 05:17:37.979498,911,5
2484,2018-10-04 07:04:22.237257,912,10
2488,2018-10-04 20:40:26.174651,913,5
2491,2018-10-04 22:16:59.268154,914,10
2499,2018-10-05 11:06:22.713999,915,10
2502,2018-10-05 14:23:19.442301,916,10
2503,2018-10-05 16:43:55.970268,917,5
2511,2018-10-06 09:10:50.588131,918,5
2512,2018-10-06 13:38:14.626435,919,5
2513,2018-10-06 16:26:17.852773,920,5
2523,2018-10-07 15:49:19.216325,921,10
2524,2018-10-07 17:38:25.875445,922,5
2530,2018-10-08 16:02:13.607699,923,10
2541,2018-10-10 00:12:18.367418,926,5
2555,2018-10-11 16:45:34.476956,927,10
2313,2018-09-18 07:43:32.910083,37,10
2373,2018-09-24 16:01:45.471421,139,5
2399,2018-09-28 04:53:52.677633,151,10
2417,2018-09-29 14:40:59.51923,157,5
2450,2018-10-01 17:38:19.36158,166,10
2495,2018-10-05 04:45:56.032502,173,5
2556,2018-10-11 20:56:39.054227,192,10
2572,2018-10-12 21:24:44.082987,195,10
2600,2018-10-15 22:13:50.330977,204,10
2602,2018-10-16 00:34:03.245313,205,5
2629,2018-10-19 09:41:58.273636,214,5
2630,2018-10-19 13:41:42.340576,118,10
2642,2018-10-20 16:37:49.252161,122,5
2662,2018-10-22 04:12:47.063567,221,5
2365,2018-09-23 14:04:39.360989,55,5
2391,2018-09-27 14:05:09.650827,64,10
2522,2018-10-07 13:51:11.477944,83,5
2687,2018-10-24 16:01:45.471421,139,10
2717,2018-10-28 04:53:52.677633,151,10
